GrainID,SchmidFactor,SlipSystem,SlipFamily,TraceAngle_deg,TraceAngle_deg_fin,IsMaxSchmid
1,0.101264176257123,(-1010)[1-210],Prismatic,276.821329637095,83.1786703629051,0
1,0.0975840733417818,(01-11)[-12-1-3],Pyramidal I <c+a>,80.3850577346437,-80.3850577346437,0
1,0.0964750841300603,(0-111)[2-1-10],Pyramidal <a>,211.82197152465,-31.8219715246502,0
1,0.0857751827944423,(-1101)[-12-1-3],Pyramidal I <c+a>,286.48178971633,73.5182102836703,0
1,0.0734636793094425,(-1-122)[11-23],Pyramidal II <c+a>,233.567136754851,-53.5671367548513,0
1,0.067937523140206,(-1011)[2-1-13],Pyramidal I <c+a>,254.236496429402,-74.2364964294016,0
1,0.0650371612143604,(-211-2)[2-1-1-3],Pyramidal II <c+a>,320.097570469352,39.9024295306481,0
2,0.495172717053839,(1-21-2)[-12-1-3],Pyramidal II <c+a>,297.526969978969,62.4730300210309,1
2,0.489821474884384,(01-11)[-1-123],Pyramidal I <c+a>,154.555564543152,25.4444354568484,0
2,0.486013353592027,(-1101)[2-1-13],Pyramidal I <c+a>,83.8711009557294,-83.8711009557294,0
2,0.483816744751382,(11-22)[-1-123],Pyramidal II <c+a>,190.607699436226,-10.6076994362264,0
2,0.469536732469638,(01-11)[-12-1-3],Pyramidal I <c+a>,154.555564543152,25.4444354568484,0
2,0.452294049838684,(-101-1)[2-1-1-3],Pyramidal I <c+a>,40.8546188631825,-40.8546188631825,0
2,0.441667229968051,(-2112)[2-1-13],Pyramidal II <c+a>,51.8584768006797,-51.8584768006797,0
2,0.420694195395385,(-1101)[-12-1-3],Pyramidal I <c+a>,83.8711009557294,-83.8711009557294,0
2,0.396756186373579,(-211-2)[2-1-1-3],Pyramidal II <c+a>,70.6115770635474,-70.6115770635474,0
2,0.379993470008527,(-101-1)[-1-123],Pyramidal I <c+a>,40.8546188631825,-40.8546188631825,0
2,0.36100655224448,(-1011)[11-23],Pyramidal I <c+a>,24.9605216336439,-24.9605216336439,0
