GrainID,SchmidFactor,SlipSystem,SlipFamily,TraceAngle_deg,TraceAngle_deg_fin,IsMaxSchmid
6,0.00337426143851574,(11-22)[-1-123],Pyramidal II <c+a>,185.117497430951,-5.11749743095066,0
6,0.00229646075893611,(-1-122)[11-23],Pyramidal II <c+a>,184.6933034793,-4.69330347930043,0
6,0.00114204847262704,(0001)[11-20],Basal,184.877615259787,-4.87761525978701,0
7,0.466679389333161,(-1101)[2-1-13],Pyramidal I <c+a>,222.759029814477,-42.7590298144772,1
7,0.457371289491236,(-1010)[1-210],Prismatic,257.322797971511,-77.3227979715108,0
7,0.422197162802219,(-1101)[-12-1-3],Pyramidal I <c+a>,222.759029814477,-42.7590298144772,0
7,0.399278597170133,(-2112)[2-1-13],Pyramidal II <c+a>,214.455057982426,-34.4550579824263,0
7,0.380920927571752,(01-10)[2-1-10],Prismatic,303.474154885636,56.5258451143637,0
7,0.359750181608477,(-110-1)[2-1-1-3],Pyramidal I <c+a>,334.374850058042,25.6251499419583,0
7,0.348020636095028,(-1011)[1-210],Pyramidal <a>,206.109960524084,-26.1099605240835,0
7,0.336695063843259,(1-21-2)[-12-1-3],Pyramidal II <c+a>,36.6894776925562,-36.6894776925562,0
7,0.331143282952139,(-110-1)[1-21-3],Pyramidal I <c+a>,334.374850058042,25.6251499419583,0
7,0.31507868989548,(01-11)[2-1-10],Pyramidal <a>,208.643119665411,-28.6431196654108,0
7,0.301036845680714,(-1011)[2-1-13],Pyramidal I <c+a>,206.109960524084,-26.1099605240835,0
7,0.270949110040442,(-211-2)[2-1-1-3],Pyramidal II <c+a>,339.162216414644,20.8377835853562,0
7,0.225186064331695,(01-11)[-12-1-3],Pyramidal I <c+a>,208.643119665411,-28.6431196654108,0
7,0.219494713561225,(-12-1-2)[1-21-3],Pyramidal II <c+a>,343.609188221348,16.3908117786518,0
7,0.16121946744079,(-101-1)[2-1-1-3],Pyramidal I <c+a>,345.395418750945,14.6045812490546,0
7,0.155503848301512,(-101-1)[1-210],Pyramidal <a>,345.395418750945,14.6045812490546,0
